,id,label,top_pred,0,1,2,3,4
0,real_00339.png,no_diffraction,2,2.644935470641485e-08,0.00013415417924989015,0.9998419284820557,2.3843229428166524e-05,1.0849530163170584e-09
1,real_00223.png,no_diffraction,2,1.5418568182212766e-06,0.0006557505112141371,0.9987680315971375,0.0005744309746660292,1.0696555818867637e-07
2,real_00378.png,no_diffraction,2,8.964665815236472e-11,4.6467711456443794e-08,0.9999961853027344,3.826688498520525e-06,2.4252587785267288e-12
3,real_00306.png,no_diffraction,2,1.510379460389899e-10,7.740987371107622e-07,0.9999953508377075,3.946952801925363e-06,4.040693994677991e-12
4,real_00270.png,no_diffraction,2,0.00026963907293975353,0.006951451301574707,0.9861140847206116,0.006631833966821432,3.2983774872263893e-05
5,real_00173.png,no_diffraction,2,1.0053763332962262e-07,2.5027648007380776e-05,0.9999104738235474,6.439709977712482e-05,2.035183355175718e-09
6,real_00371.png,no_diffraction,2,3.745598746718315e-07,9.00723971426487e-05,0.9996289014816284,0.000280606938758865,2.7066683117027424e-08
7,real_00075.png,no_diffraction,2,1.5228273753109534e-07,2.128042615368031e-05,0.9999256134033203,5.295240771374665e-05,1.5638434991416261e-09
8,real_00441.png,no_diffraction,2,0.0036150410305708647,0.24740339815616608,0.6391615867614746,0.10544632375240326,0.004373596981167793
9,real_00403.png,no_diffraction,2,4.7367120714625344e-07,0.00038925197441130877,0.998257577419281,0.0013524990063160658,2.2210771533082152e-07
10,real_00302.png,no_diffraction,2,7.094958220932313e-08,2.8448348530218937e-06,0.9998643398284912,0.00013280972780194134,1.3333161241746438e-09
11,real_00347.png,no_diffraction,2,6.199546623975039e-05,0.0024635554291307926,0.9949236512184143,0.0025469178799539804,3.918992206308758e-06
12,real_00391.png,no_diffraction,2,5.0568287406349555e-05,0.0874207615852356,0.910228431224823,0.0022896835580468178,1.0575889973551966e-05
13,real_00327.png,no_diffraction,2,8.025175702641718e-06,0.010909706354141235,0.9872063398361206,0.0018737921491265297,2.2576759874937125e-06
14,real_00019.png,no_diffraction,2,9.225245634070234e-08,1.685727693256922e-05,0.9992080330848694,0.0007750861113891006,2.170258106559686e-08
15,real_00366.png,no_diffraction,2,3.879552235019901e-09,6.529171514557675e-07,0.9999904632568359,8.879008419171441e-06,2.661915653179303e-11
