,id,label,top_pred,0,1,2,3,4
0,real_00341.png,diffraction,2,2.986156040865086e-14,1.646458663850936e-11,0.9999998807907104,7.918094269143694e-08,3.4537573209669534e-17
1,real_00133.png,diffraction,2,1.6733952001857233e-09,3.558975691930755e-08,0.999974250793457,2.5772238586796448e-05,1.958807248347849e-11
2,real_00491.png,diffraction,2,5.198155707958341e-12,1.3597983850033302e-09,0.9999984502792358,1.5224787830447895e-06,3.04591929749156e-14
3,real_00171.png,diffraction,2,2.611682354755618e-12,1.2184024622552414e-10,0.9999977350234985,2.3221809897222556e-06,1.4453790328979878e-15
4,real_00334.png,diffraction,3,3.0867811778856336e-11,1.5259851693372184e-07,0.003190265968441963,0.9968066215515137,2.974765266117174e-06
5,real_00130.png,diffraction,2,6.671573515859563e-08,3.350635040533234e-07,0.9998190999031067,0.00018060184083878994,5.677041059470866e-10
6,real_00022.png,diffraction,2,1.280592982766393e-07,2.725154445215594e-06,0.9989410042762756,0.00105612026527524,5.457949203702128e-09
7,real_00461.png,diffraction,2,4.915753915035737e-10,9.227021990909634e-08,0.9998294115066528,0.000170486731803976,4.994973185068474e-11
8,real_00180.png,diffraction,2,6.785080586269032e-08,8.009740213310579e-07,0.9981992840766907,0.0017998755211010575,1.9126180639261747e-09
9,real_00269.png,diffraction,2,9.446734594575901e-08,4.035906840726966e-06,0.9999113082885742,8.447209256701171e-05,1.6747394582239394e-09
10,real_00005.png,diffraction,2,7.817031595050601e-15,6.044115728742749e-12,1.0,1.0933209004804212e-08,3.478613767501927e-18
11,real_00292.png,diffraction,2,3.609417653649416e-09,6.883538361535102e-08,0.9999949932098389,4.941444785799831e-06,5.748132438782028e-12
12,real_00300.png,diffraction,2,3.666572687827108e-12,1.708890584595224e-09,0.9999927282333374,7.277859367604833e-06,4.17253173201973e-14
13,real_00447.png,diffraction,2,1.449861031233013e-07,1.0150588423130102e-06,0.9998911619186401,0.00010759600263554603,6.682491227039122e-10
14,real_00356.png,diffraction,2,1.3371313778431926e-10,1.768244146660436e-07,0.9999966621398926,3.219088512196322e-06,2.221192847706721e-12
15,real_00228.png,diffraction,2,1.3193032222247325e-09,1.4667223524611472e-07,0.9980840682983398,0.0019158095819875598,2.5887705867866373e-10
16,real_00182.png,diffraction,2,1.3938512670452763e-11,1.4848674290135477e-08,0.9999972581863403,2.7643898192764027e-06,1.1958691686648343e-13
17,real_00395.png,diffraction,2,2.8862046086430837e-10,5.3645883291153496e-09,0.9999994039535522,5.801460360999044e-07,1.5910254884399233e-13
18,real_00330.png,diffraction,2,6.1725299350945395e-12,9.980963833200462e-10,0.9999682903289795,3.1720861443318427e-05,2.693122959883387e-13
19,real_00033.png,diffraction,2,1.9976103155525463e-15,9.925487081535733e-13,0.9999998807907104,1.4748350452009618e-07,8.188916010707563e-18
20,real_00268.png,diffraction,2,4.594915736788607e-08,2.410636625427287e-06,0.9951639175415039,0.004833538550883532,7.69388730503806e-09
21,real_00272.png,diffraction,3,5.56297730103239e-10,3.450419399086968e-07,0.08242197334766388,0.9175760746002197,1.5878393924140255e-06
22,real_00392.png,diffraction,3,3.139866322499074e-08,6.57953478366835e-07,0.001760657411068678,0.9979652166366577,0.00027345275157131255
23,real_00054.png,diffraction,2,1.5851552293000282e-09,5.255704849105314e-08,0.9999496936798096,5.02622096973937e-05,1.2430129842089244e-11
24,real_00093.png,diffraction,2,1.701654400676489e-05,0.013759157620370388,0.9851309657096863,0.001090949634090066,1.8904348735304666e-06
25,real_00449.png,diffraction,2,4.4898217765876325e-07,5.4488322348333895e-05,0.9996985197067261,0.0002465952420607209,3.108426582798529e-08
26,real_00119.png,diffraction,2,1.294853468891688e-08,1.8693305037231767e-06,0.9998471736907959,0.0001508599816588685,3.5249395069492095e-10
27,real_00485.png,diffraction,2,5.911469647124079e-10,5.185263063367529e-08,0.9999792575836182,2.0731245967908762e-05,6.666955182366152e-12
28,real_00359.png,diffraction,2,3.9645278171462905e-09,7.973473543643195e-07,0.9520338177680969,0.04796535521745682,4.011530307934663e-08
29,real_00351.png,diffraction,3,0.0002621930034365505,6.556897005793871e-06,0.07027681916952133,0.9293586015701294,9.579592006048188e-05
30,real_00335.png,diffraction,3,8.333296275253588e-10,7.95754033333651e-07,0.0017352174036204815,0.9982202649116516,4.3624149839160964e-05
31,real_00016.png,diffraction,3,4.237777628812722e-10,2.1591786492081155e-07,0.0028495292644947767,0.9971334934234619,1.6724890883779153e-05
32,real_00314.png,diffraction,2,4.481144459406866e-14,4.029739389399545e-11,1.0,4.9819878000789686e-08,3.196458490093149e-17
33,real_00008.png,diffraction,2,9.865844840506433e-16,1.1568603713874026e-11,0.9999901056289673,9.947153557732236e-06,5.524471701769899e-16
34,real_00120.png,diffraction,2,9.95945253351449e-12,1.6348999931636854e-09,0.999139666557312,0.000860335654579103,7.097513549103596e-12
35,real_00072.png,diffraction,2,2.726989190016127e-10,6.006644071021583e-08,0.9990703463554382,0.0009296049829572439,6.253206980000314e-11
