,id,label,top_pred,0,1,2,3,4
0,fake_17750.png,weak,2,5.97309826844139e-06,0.4971311092376709,0.5026384592056274,0.00022327704937197268,1.2118339327571448e-06
1,fake_13974.png,weak,2,6.73084921132272e-11,7.929896241876122e-07,0.5830540657043457,0.4169451594352722,6.379849537552218e-08
2,fake_17550.png,weak,2,4.862093505586529e-10,8.53203619044507e-06,0.5115708708763123,0.4884200096130371,5.232255375631212e-07
3,fake_14283.png,weak,1,9.347467312181834e-06,0.5361867547035217,0.46334442496299744,0.00045639980817213655,3.1294362088374328e-06
4,fake_20198.png,weak,2,0.0019099394557997584,0.4678361713886261,0.5281398892402649,0.0020844140090048313,2.958936420327518e-05
5,fake_20286.png,weak,3,5.3944809224049095e-06,0.00046270486200228333,0.45480337738990784,0.5446051359176636,0.00012347789015620947
6,fake_13243.png,weak,1,0.001506191911175847,0.5684401392936707,0.4259471595287323,0.003999279346317053,0.00010729283530963585
7,fake_14345.png,weak,2,6.474012298474108e-11,3.891630967700621e-06,0.5582082867622375,0.44178780913352966,8.741217527585832e-08
8,fake_17925.png,weak,2,4.4769277174339095e-09,1.0804048542922828e-05,0.596707284450531,0.4032798111438751,2.1610260318993824e-06
9,fake_15673.png,weak,2,4.978031711289077e-07,0.00017501394904684275,0.5032770037651062,0.4965190887451172,2.840991146513261e-05
10,fake_17764.png,weak,3,5.732216479259478e-09,6.563422630279092e-06,0.49215376377105713,0.5078376531600952,2.0150384898443008e-06
11,fake_13715.png,weak,2,3.138263870994251e-09,6.973465133341961e-06,0.5786901712417603,0.42130184173583984,1.0415229780846857e-06
12,fake_18222.png,weak,2,1.6335679337009523e-11,1.3566341294790618e-06,0.5586300492286682,0.44136860966682434,3.828093397828525e-08
13,fake_22336.png,weak,2,0.00033564044861122966,0.4498977065086365,0.5474395751953125,0.002280588261783123,4.644774162443355e-05
14,fake_16313.png,weak,1,3.368551188032143e-05,0.5478696823120117,0.44985640048980713,0.002206261269748211,3.386508615221828e-05
15,fake_20769.png,weak,2,2.1263820926264998e-08,5.226401844993234e-05,0.562082827091217,0.4378587007522583,6.286080406425754e-06
